timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1506690462662,0,BeanShell Sampler,200,OK,HKPC3ITS006_Report_Virtual_Buying_Office_1x 1-1,text,true,,638,0,1,14,0,0,0
1506690462662,26,170 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Report_Virtual_Buying_Office_1x 1-1,bin,true,,2659,636,1,14,26,0,0
1506690460818,788,RVBO_Open Report Page,200,"Number of samples in transaction : 5, number of failing samples : 0",HKPC3ITS006_Report_Virtual_Buying_Office_1x 1-1,,true,,434638,4884,1,14,340,1083,0
1506690462309,475,213 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,187811,778,1,15,475,0,0
1506690462785,0,BeanShell Sampler,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,701,0,1,15,0,0,0
1506690462785,21,215 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,bin,true,,2722,665,1,15,21,0,0
1506690462433,440,447 /kerriervision/kerriervbo/dispatcher/seaEPackingList-flow,200,OK,HKPC3ITS006_Cargo_Management_Sea_e-Packing_List_Maintenance_1x 14-1,text,true,,6165,1126,1,15,440,0,0
1506690461165,690,CMSPLM_Click Back Button,200,"Number of samples in transaction : 5, number of failing samples : 0",HKPC3ITS006_Cargo_Management_Sea_e-Packing_List_Maintenance_1x 14-1,,true,,127384,4395,1,15,574,1018,0
1506690462806,78,216 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,9151,965,1,15,78,0,0
1506690462885,99,217 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,11179,965,1,15,99,0,0
1506690462649,356,394 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS006_Carrier_Management_My_Shipment_1x 12-1,text,true,,114005,3705,1,15,20,0,2
1506690462025,1009,245 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,260230,1818,1,15,178,0,2
1506690462985,76,218 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,9151,965,1,16,76,0,0
1506690462601,468,1148 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,5505,1113,1,16,468,0,0
1506690461513,468,CMAPLM_Input % and click Search,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,,true,,5505,1113,1,16,468,1089,0
1506690462719,405,281 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,86878,1746,1,16,156,0,1
1506690463061,145,219 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,11179,965,1,16,145,0,0
1506690463005,293,395 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS006_Carrier_Management_My_Shipment_1x 12-1,text,true,,113197,760,1,16,293,0,0
1506690463299,0,BeanShell Sampler,200,OK,HKPC3ITS006_Carrier_Management_My_Shipment_1x 12-1,text,true,,681,0,1,16,0,0,0
1506690463299,17,396 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Carrier_Management_My_Shipment_1x 12-1,bin,true,,2702,656,1,16,17,0,0
1506690462889,75,36 /kerriervision/kerriervbo/dispatcher/viewPo-flow,200,OK,HKPC3ITS005_Vendor_Management_PO_Follow_Up_1x 4-1,text,true,,1577,735,1,14,75,0,0
1506690453359,8548,VMPFU_Click To View Detail,200,"Number of samples in transaction : 6, number of failing samples : 0",HKPC3ITS005_Vendor_Management_PO_Follow_Up_1x 4-1,,true,,269492,4661,1,14,4483,1138,30
1506690462942,19,839 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS005_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,1008,910,1,14,18,0,0
1506690463047,18,840 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS005_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,1009,910,1,14,18,0,0
1506690463040,25,222 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,1431,917,1,14,25,0,0
1506690460315,1685,CMABM_Click to View Detail,200,"Number of samples in transaction : 11, number of failing samples : 0",HKPC3ITS005_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,,true,,469928,9957,1,14,1265,1065,2
1506690462301,786,246 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,259430,778,1,15,785,0,0
1506690463087,0,BeanShell Sampler,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,703,0,1,15,0,0,0
1506690463065,23,841 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS005_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,1009,910,1,15,23,0,0
1506690463088,20,248 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,bin,true,,2722,665,1,15,20,0,0
1506690463049,59,1065 /kerriervision/kerriervbo/dispatcher/hblMaint-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,text,true,,2139,883,1,15,59,0,0
1506690462007,59,CMSBLM_Input keyword and select company in the list,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS005_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,,true,,2139,883,1,15,59,1043,0
1506690462590,530,388 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,text,true,,151677,1780,1,15,164,0,1
1506690463088,74,842 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS005_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,9271,923,1,15,74,0,0
1506690463108,73,250 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,9153,965,1,15,73,0,0
1506690463162,20,843 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS005_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,1431,914,1,15,20,0,0
1506690461869,204,VMDA_Input keyword and select company in the list,200,"Number of samples in transaction : 8, number of failing samples : 0",HKPC3ITS005_Vendor_Management_Discrepancy_Approval_1x 7-1,,true,,16754,7297,1,15,202,1109,2
1506690463181,99,251 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,11180,965,1,15,99,0,0
1506690463280,94,252 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,9152,965,2,16,93,0,0
1506690463121,316,389 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,text,true,,150877,760,1,16,315,0,0
1506690463437,0,BeanShell Sampler,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,text,true,,681,0,1,16,0,0,0
1506690463437,15,390 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,bin,true,,2702,656,1,16,15,0,0
1506690463438,31,191 /kerriervision/kerriervbo/dispatcher/vboMaint-flow,200,OK,HKPC3ITS005_Report_Virtual_Buying_Office_1x 1-1,text,true,,1023,835,1,16,31,0,0
1506690463452,21,391 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,text,true,,1412,899,1,16,21,0,0
1506690463374,110,253 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,11182,965,2,16,110,0,16
1506690463470,24,192 /kerriervision/kv/report/crystalTmp.html,200,OK,HKPC3ITS005_Report_Virtual_Buying_Office_1x 1-1,text,true,,1140,687,1,16,24,0,0
1506690463473,103,392 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,text,true,,9302,917,1,16,103,0,0
1506690463485,99,254 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,23981,959,2,16,98,0,0
1506690463576,20,393 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,text,true,,1412,899,1,16,20,0,0
1506690461590,1005,CMMS_Click to View Detail,200,"Number of samples in transaction : 7, number of failing samples : 0",HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,,true,,318063,5911,1,16,638,1001,1
1506690463494,122,193 /kerriervision/kerriervbo/dispatcher/vboMaint-flow,200,OK,HKPC3ITS005_Report_Virtual_Buying_Office_1x 1-1,text,true,,1008,832,1,16,122,0,0
1506690463438,186,1025 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,7035,1855,1,16,186,0,2
1506690462406,186,CMABLM_Click Search,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS005_Carrier_Management_Air_B/L_Maintenance_1x 10-1,,true,,7035,1855,1,16,186,1032,2
1506690463584,92,255 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,23978,959,2,16,91,0,0
1506690463286,399,1148 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS005_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,5505,1113,1,16,399,0,0
1506690462269,399,CMAPLM_Input % and click Search,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS005_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,,true,,5505,1113,1,16,399,1017,0
1506690463676,19,256 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,1434,917,2,16,19,0,0
1506690463695,22,257 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,1434,917,2,16,22,0,0
1506690463717,69,258 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,9325,935,2,16,69,0,0
1506690463786,20,259 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,1434,917,2,16,20,0,0
1506690460289,2453,CMSBM_Click to View Detail,200,"Number of samples in transaction : 14, number of failing samples : 0",HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,,true,,625375,12725,2,16,1637,1064,17
1506690464138,14,37 /kerriervision/kerriervbo/dispatcher/viewPo-flow,200,OK,HKPC3ITS005_Vendor_Management_PO_Follow_Up_1x 4-1,text,true,,1014,809,1,16,14,0,0
1506690463045,14,VMPFU_Close The Pop up,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS005_Vendor_Management_PO_Follow_Up_1x 4-1,,true,,1014,809,1,16,14,1093,0
1506690464155,54,127 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-2,text,true,,28995,2177,2,16,14,0,2
1506690463773,474,1189 /kerriervision/kerriervbo/dispatcher/seaEPackingList-flow,200,OK,HKPC3ITS005_Cargo_Management_Sea_e-Packing_List_Maintenance_1x 14-1,text,true,,6165,1113,1,16,474,0,0
1506690462747,474,CMSPLM_Input % and click Search,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS005_Cargo_Management_Sea_e-Packing_List_Maintenance_1x 14-1,,true,,6165,1113,1,16,474,1026,0
1506690464209,45,128 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-2,text,true,,27689,1483,2,16,11,0,0
1506690464254,24,129 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-2,text,true,,26832,749,2,16,24,0,0
1506690464279,10,130 /kerriervision/invalidSession,200,OK,HKPC3ITS005_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-2,text,true,,797,619,2,16,10,0,0
1506690463076,133,VMSM_Open Web Portal,200,"Number of samples in transaction : 4, number of failing samples : 0",HKPC3ITS005_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-2,,true,,84313,5028,2,16,59,1080,2
1506690464289,0,BeanShell Sampler,200,OK,HKPC3ITS005_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-2,text,true,,572,0,2,16,0,0,0
1506690464334,54,941 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-2,text,true,,29000,2186,2,16,16,0,2
1506690463898,507,149 /kerriervision/kerriervbo/dispatcher/vendorSeaBooking-flow,200,OK,HKPC3ITS005_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,text,true,,9053,1916,2,16,506,0,0
1506690462884,507,VMSM_Click Search,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS005_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,,true,,9053,1916,2,16,506,1014,0
1506690464388,41,942 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-2,text,true,,27696,1489,2,16,18,0,0
1506690464429,26,943 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-2,text,true,,26827,752,2,16,26,0,0
1506690464196,269,1066 /kerriervision/kerriervbo/dispatcher/hblMaint-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,text,true,,7996,1858,1,16,269,0,2
1506690463109,269,CMSBLM_Click Search,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS005_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,,true,,7996,1858,1,16,269,1087,2
1506690464455,10,944 /kerriervision/invalidSession,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-2,text,true,,801,619,2,16,10,0,0
1506690463322,131,CMSBM_Open Web Portal,200,"Number of samples in transaction : 4, number of failing samples : 0",HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-2,,true,,84324,5046,2,16,70,1012,2
1506690464465,1,BeanShell Sampler,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-2,text,true,,577,0,2,16,0,0,0
1506690464576,38,38 /kerriervision/kerriervbo/dispatcher/vendorAirBooking-flow,200,OK,HKPC3ITS005_Vendor_Management_Air_e_booking_Maintenance(Vendor)_1x 5-1,text,true,,1312,784,1,16,38,0,2
1506690464095,547,225 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,113458,4885,1,16,22,0,1
1506690464614,31,39 /kerriervision/kerriervbo/dispatcher/vendorAirBooking-flow,200,OK,HKPC3ITS005_Vendor_Management_Air_e_booking_Maintenance(Vendor)_1x 5-1,text,true,,1311,784,1,16,31,0,0
1506690464645,34,40 /kerriervision/kerriervbo/dispatcher/vendorAirBooking-flow,200,OK,HKPC3ITS005_Vendor_Management_Air_e_booking_Maintenance(Vendor)_1x 5-1,text,true,,1311,786,1,16,34,0,0
1506690464679,30,41 /kerriervision/kerriervbo/dispatcher/vendorAirBooking-flow,200,OK,HKPC3ITS005_Vendor_Management_Air_e_booking_Maintenance(Vendor)_1x 5-1,text,true,,1311,787,1,16,30,0,0
1506690464709,33,42 /kerriervision/kerriervbo/dispatcher/vendorAirBooking-flow,200,OK,HKPC3ITS005_Vendor_Management_Air_e_booking_Maintenance(Vendor)_1x 5-1,text,true,,1311,792,1,16,33,0,0
1506690456243,353,VMAM_Input keyword and select company in the list,200,"Number of samples in transaction : 9, number of failing samples : 0",HKPC3ITS005_Vendor_Management_Air_e_booking_Maintenance(Vendor)_1x 5-1,,true,,20241,7623,1,16,353,8147,3
1506690464275,641,845 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS005_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,269845,1279,1,16,641,0,0
1506690463182,641,VMDA_Click Search,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS005_Vendor_Management_Discrepancy_Approval_1x 7-1,,true,,269845,1279,1,16,641,1094,0
1506690464645,389,281 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,86898,1746,1,16,164,0,0
1506690464673,376,394 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,text,true,,114018,3705,1,16,36,0,18
1506690464643,574,226 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,112604,778,1,16,574,0,0
1506690465217,0,BeanShell Sampler,200,OK,HKPC3ITS005_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,701,0,1,16,0,0,0
1506690465217,16,227 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,bin,true,,2722,665,1,16,16,0,0
1506690463616,1635,194 /kerriervision/kv/report/report.jsp?rn=0.2940017248452187,200,OK,HKPC3ITS005_Report_Virtual_Buying_Office_1x 1-1,text,true,,199169,842,1,16,1635,0,2
1506690465245,12,588 /kerriervision/kerriervbo/dispatcher/poFollowUp-flow,200,OK,HKPC3ITS005_Vendor_Management_PO_Follow_Up_1x 4-1,text,true,,991,818,1,16,12,0,1
1506690465257,11,589 /kerriervision/kerriervbo/dispatcher/poFollowUp-flow,200,OK,HKPC3ITS005_Vendor_Management_PO_Follow_Up_1x 4-1,text,true,,990,929,1,16,11,0,0
1506690465252,24,205 /kerriervision/kv/report/crystalreportviewers/js/dhtmllib/empty.html,200,OK,HKPC3ITS005_Report_Virtual_Buying_Office_1x 1-1,text,true,,1167,707,1,16,24,0,0
1506690462311,1836,RVBO_Click To View Report,200,"Number of samples in transaction : 5, number of failing samples : 0",HKPC3ITS005_Report_Virtual_Buying_Office_1x 1-1,,true,,203507,3903,1,16,1836,1130,2
1506690465035,242,282 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,86065,759,1,16,242,0,0
1506690465277,0,BeanShell Sampler,200,OK,HKPC3ITS005_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,693,0,1,16,0,0,0
1506690465268,12,590 /kerriervision/kerriervbo/dispatcher/poFollowUp-flow,200,OK,HKPC3ITS005_Vendor_Management_PO_Follow_Up_1x 4-1,text,true,,990,886,1,16,12,0,0
1506690465280,10,591 /kerriervision/kerriervbo/dispatcher/poFollowUp-flow,200,OK,HKPC3ITS005_Vendor_Management_PO_Follow_Up_1x 4-1,text,true,,990,958,1,16,10,0,0
1506690464152,45,VMPFU_Input keyword and select company in the list,200,"Number of samples in transaction : 4, number of failing samples : 0",HKPC3ITS005_Vendor_Management_PO_Follow_Up_1x 4-1,,true,,3961,3591,1,16,45,1093,1
1506690465277,20,285 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_B/L_Maintenance_1x 10-1,bin,true,,2711,655,1,16,20,0,0
1506690464726,575,413 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS005_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,98882,1774,1,16,158,0,2
1506690465297,28,286 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,1084,901,1,16,28,0,0
1506690465325,18,287 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,1085,901,1,16,17,0,0
1506690463624,697,CMABLM_Click to View Detail,200,"Number of samples in transaction : 6, number of failing samples : 0",HKPC3ITS005_Carrier_Management_Air_B/L_Maintenance_1x 10-1,,true,,178536,4962,1,16,471,1022,0
1506690465049,319,395 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,text,true,,113211,760,1,16,319,0,0
1506690465368,0,BeanShell Sampler,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,text,true,,681,0,1,16,0,0,0
1506690465368,23,396 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,bin,true,,2701,656,1,16,23,0,0
1506690464898,602,261 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,117724,4672,2,16,24,0,0
1506690465301,461,414 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS005_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,98044,771,1,16,461,0,0
1506690465762,0,BeanShell Sampler,200,OK,HKPC3ITS005_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,702,0,1,16,0,0,0
1506690465762,31,418 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS005_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,1059,912,1,16,31,0,0
1506690465303,627,437 /kerriervision/kerriervbo/dispatcher/seaEPackingList-flow,200,OK,HKPC3ITS005_Cargo_Management_Sea_e-Packing_List_Maintenance_1x 14-1,text,true,,109124,1776,1,16,207,0,1
1506690465793,145,419 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS005_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,9179,930,1,16,145,0,0
1506690465412,668,158 /kerriervision/kerriervbo/dispatcher/vendorSeaBooking-flow,200,OK,HKPC3ITS005_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,text,true,,165202,1784,2,16,158,0,1
1506690463124,219,282 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,86075,759,1,16,219,0,0
1506690463445,0,BeanShell Sampler,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,693,0,1,16,0,0,0
1506690463206,100,220 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,23976,959,1,16,100,0,0
1506690463445,20,285 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance_1x 10-1,bin,true,,2711,655,1,16,20,0,0
1506690463316,164,1066 /kerriervision/kerriervbo/dispatcher/hblMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,text,true,,7995,1858,1,16,164,0,0
1506690462232,164,CMSBLM_Click Search,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS006_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,,true,,7995,1858,1,16,164,1084,0
1506690463465,19,286 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,1084,901,1,16,19,0,0
1506690463484,17,287 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,1086,901,1,16,17,0,0
1506690461622,680,CMABLM_Click to View Detail,200,"Number of samples in transaction : 6, number of failing samples : 0",HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance_1x 10-1,,true,,178527,4962,1,16,431,1199,1
1506690463448,118,221 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,23976,959,1,16,118,0,0
1506690463566,23,222 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,1432,917,1,16,23,0,0
1506690460571,1777,CMABM_Click to View Detail,200,"Number of samples in transaction : 11, number of failing samples : 0",HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,,true,,469889,9957,1,16,1294,1241,1
1506690463646,18,836 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS006_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,1010,910,1,16,18,0,2
1506690463035,633,246 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,259427,778,2,16,633,0,0
1506690463669,0,BeanShell Sampler,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,703,0,2,16,0,0,0
